ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-jurm1239-1-twentyfour-1	numerals-jurm1239-1	Chan2019	twentyfour	24	ɓùtë́ rḯyö́ dɔ̀mósòwɔ́	buteriyodomosowo		FALSE	(10·2)+{LIG}4		
numerals-jurm1239-1-twentyfive-1	numerals-jurm1239-1	Chan2019	twentyfive	25	ɓùtë́ rḯyö́ dö́ö́mù	buteriyodoomu		FALSE	(10·2)+{LIG}5		
numerals-jurm1239-1-twentysix-1	numerals-jurm1239-1	Chan2019	twentysix	26	ɓùtë́ rḯyö́ dö́ö́mù dɔ̀ɔ́kɔ̀tɔ́	buteriyodoomudookoto		FALSE	(10·2)+{LIG}5’+{LIG}1		
numerals-jurm1239-1-twentyseven-1	numerals-jurm1239-1	Chan2019	twentyseven	27	ɓùtë́ rḯyö́ dö́ö́mù dɔ̀mórḯyö́	buteriyodoomudomoriyo		FALSE	(10·2)+{LIG}5’+{LIG}2		
numerals-jurm1239-1-twentyeight-1	numerals-jurm1239-1	Chan2019	twentyeight	28	ɓùtë́ rḯyö́ dö́ö́mù dɔ̀ɔ́mòtá	buteriyodoomudoomota		FALSE	(10·2)+{LIG}5’+{LIG}3		
numerals-jurm1239-1-twentynine-1	numerals-jurm1239-1	Chan2019	twentynine	29	ɓùtë́ rḯyö́ dö́ö́mù dɔ̀mósòwɔ́	buteriyodoomudomosowo		FALSE	(10·2)+{LIG}5’+{LIG}4		
numerals-jurm1239-1-thirty-1	numerals-jurm1239-1	Chan2019	thirty	30	ɓùtë́ mòtá	butemota	( 10 x 3 )	FALSE	10·3		
numerals-jurm1239-1-forty-1	numerals-jurm1239-1	Chan2019	forty	40	ɓùtë́ sòwɔ́	butesowo	( 10 x 4 )	FALSE	10·4		
numerals-jurm1239-1-fifty-1	numerals-jurm1239-1	Chan2019	fifty	50	kùlùkú	kuluku		FALSE	50		
numerals-jurm1239-1-sixty-1	numerals-jurm1239-1	Chan2019	sixty	60	kùlùkú kɔtɔ kɔdɔ dɔ̀mó ɓùtë́	kulukukotokododomobute	( 50+10 )	FALSE	50+{LIG’}10		
numerals-jurm1239-1-seventy-1	numerals-jurm1239-1	Chan2019	seventy	70	kùlùkú kɔtɔ kɔdɔ dɔ̀mó ɓùtë́ rḯyö́	kulukukotokododomobuteriyo		FALSE	50+{LIG’}(10·2)		
numerals-jurm1239-1-eighty-1	numerals-jurm1239-1	Chan2019	eighty	80	kùlùkú kɔtɔ kɔdɔ dɔ̀mó ɓùtë́ mòtá	kulukukotokododomobutemota		FALSE	50+{LIG’}(10·3)		
numerals-jurm1239-1-ninety-1	numerals-jurm1239-1	Chan2019	ninety	90	kùlùkú kɔtɔ kɔdɔ dɔ̀mó ɓùtë́ sòwɔ́	kulukukotokododomobutesowo		FALSE	50+{LIG’}(10·4)		
numerals-jurm1239-1-hundred-1	numerals-jurm1239-1	Chan2019	hundred	100	kùlùkú rḯyö́	kulukuriyo	( 50 x 2 )	FALSE	50·2		
numerals-jurm1239-1-twohundred-1	numerals-jurm1239-1	Chan2019	twohundred	200	kùlùkú sòwɔ́	kulukusowo	( 50 x 4 )	FALSE	50·4		
numerals-jurm1239-1-thousand-1	numerals-jurm1239-1	Chan2019	thousand	1000	kùlùkú ɓùtë́ rḯyö́	kulukubuteriyo	( 50 x 20 )	FALSE	50·10·2		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-kaba1281-1-one-1	numerals-kaba1281-1	Chan2019	one	1	kaára	kaara		FALSE	1		
numerals-kaba1281-1-two-1	numerals-kaba1281-1	Chan2019	two	2	jooà	jooa		FALSE	2		
numerals-kaba1281-1-three-1	numerals-kaba1281-1	Chan2019	three	3	moètaà	moetaa		FALSE	3		
numerals-kaba1281-1-four-1	numerals-kaba1281-1	Chan2019	four	4	sóà	soa		FALSE	4		
numerals-kaba1281-1-five-1	numerals-kaba1281-1	Chan2019	five	5	mïù	miu		FALSE	5		
numerals-kaba1281-1-six-1	numerals-kaba1281-1	Chan2019	six	6	mïìsaàn	miisaan		FALSE	6		
numerals-kaba1281-1-seven-1	numerals-kaba1281-1	Chan2019	seven	7	sirïù	siriu		FALSE	7		
numerals-kaba1281-1-eight-1	numerals-kaba1281-1	Chan2019	eight	8	jijooà	jijooa	( 4 + 4 )	FALSE	4’+4		
numerals-kaba1281-1-nine-1	numerals-kaba1281-1	Chan2019	nine	9	jikaàra	jikaara	( 10 - 1)	FALSE	10’-1		
numerals-kaba1281-1-ten-1	numerals-kaba1281-1	Chan2019	ten	10	dóèkuè	doekue		FALSE	10		
numerals-kaba1281-1-eleven-1	numerals-kaba1281-1	Chan2019	eleven	11	dóèkuè ɡeèreà kaára	doekuegeereakaara		FALSE	10+{LIG}1		
numerals-kaba1281-1-twelve-1	numerals-kaba1281-1	Chan2019	twelve	12	dóèkuè ɡeèreà jooà	doekuegeereajooa		FALSE	10+{LIG}2		
numerals-kaba1281-1-thirteen-1	numerals-kaba1281-1	Chan2019	thirteen	13	dóèkuè ɡeèreà moètaà	doekuegeereamoetaa		FALSE	10+{LIG}3		
numerals-kaba1281-1-fourteen-1	numerals-kaba1281-1	Chan2019	fourteen	14	dóèkuè ɡeèreà sóà	doekuegeereasoa		FALSE	10+{LIG}4		
numerals-kaba1281-1-fifteen-1	numerals-kaba1281-1	Chan2019	fifteen	15	dóèkuè ɡeèreà mïù	doekuegeereamiu		FALSE	10+{LIG}5		
numerals-kaba1281-1-sixteen-1	numerals-kaba1281-1	Chan2019	sixteen	16	dóèkuè ɡeèreà mïìsaàn	doekuegeereamiisaan		FALSE	10+{LIG}6		
numerals-kaba1281-1-seventeen-1	numerals-kaba1281-1	Chan2019	seventeen	17	dóèkuè ɡeèreà sirïù	doekuegeereasiriu		FALSE	10+{LIG}7		
numerals-kaba1281-1-eighteen-1	numerals-kaba1281-1	Chan2019	eighteen	18	dóèkuè ɡeèreà jijooà	doekuegeereajijooa		FALSE	10+{LIG}4'+4		
numerals-kaba1281-1-nineteen-1	numerals-kaba1281-1	Chan2019	nineteen	19	dóèkuè ɡeèreà jikaàra	doekuegeereajikaara		FALSE	10+{LIG}10’-1		
numerals-kaba1281-1-twenty-1	numerals-kaba1281-1	Chan2019	twenty	20	dóèjooà	doejooa		FALSE	10·2		
numerals-kaba1281-1-twentyone-1	numerals-kaba1281-1	Chan2019	twentyone	21	dóèjooà ɡeèreà kaára	doejooageereakaara		FALSE	(10·2)+{LIG}1		
numerals-kaba1281-1-twentytwo-1	numerals-kaba1281-1	Chan2019	twentytwo	22	dóèjooà ɡeèreà jooà	doejooageereajooa		FALSE	(10·2)+{LIG}2		
numerals-kaba1281-1-twentythree-1	numerals-kaba1281-1	Chan2019	twentythree	23	dóèjooà ɡeèreà moètaà	doejooageereamoetaa		FALSE	(10·2)+{LIG}3		
numerals-kaba1281-1-twentyfour-1	numerals-kaba1281-1	Chan2019	twentyfour	24	dóèjooà ɡeèreà sóà	doejooageereasoa		FALSE	(10·2)+{LIG}4		
numerals-kaba1281-1-twentyfive-1	numerals-kaba1281-1	Chan2019	twentyfive	25	dóèjooà ɡeèreà mïù	doejooageereamiu		FALSE	(10·2)+{LIG}5		
numerals-kaba1281-1-twentysix-1	numerals-kaba1281-1	Chan2019	twentysix	26	dóèjooà ɡeèreà mïìsaàn	doejooageereamiisaan		FALSE	(10·2)+{LIG}6		
numerals-kaba1281-1-twentyseven-1	numerals-kaba1281-1	Chan2019	twentyseven	27	dóèjooà ɡeèreà sirïù	doejooageereasiriu		FALSE	(10·2)+{LIG}7		
numerals-kaba1281-1-twentyeight-1	numerals-kaba1281-1	Chan2019	twentyeight	28	dóèjooà ɡeèreà jijooà	doejooageereajijooa		FALSE	(10·2)+{LIG}4'+4		
numerals-kaba1281-1-twentynine-1	numerals-kaba1281-1	Chan2019	twentynine	29	dóèjooà ɡeèreà jikaàra	doejooageereajikaara		FALSE	(10·2)+{LIG}10’-1		
numerals-kaba1281-1-thirty-1	numerals-kaba1281-1	Chan2019	thirty	30	dóèmoètaà	doemoetaa		FALSE	10·3		
numerals-kaba1281-1-forty-1	numerals-kaba1281-1	Chan2019	forty	40	dóèsóà	doesoa		FALSE	10·4		
numerals-kaba1281-1-fifty-1	numerals-kaba1281-1	Chan2019	fifty	50	dóèmïù	doemiu		FALSE	10·5		
numerals-kaba1281-1-sixty-1	numerals-kaba1281-1	Chan2019	sixty	60	dóèmïìsaàn	doemiisaan		FALSE	10·6		
numerals-kaba1281-1-seventy-1	numerals-kaba1281-1	Chan2019	seventy	70	dóèsirïù	doesiriu		FALSE	10·7		
numerals-kaba1281-1-eighty-1	numerals-kaba1281-1	Chan2019	eighty	80	dóèjijooà	doejijooa		FALSE	10·8		
numerals-kaba1281-1-ninety-1	numerals-kaba1281-1	Chan2019	ninety	90	dóèjikaàra	doejikaara		FALSE	10·9		
numerals-kaba1281-1-hundred-1	numerals-kaba1281-1	Chan2019	hundred	100	dóèdóekuè	doedoekue	( 10 x 10 )	FALSE	10·10		
numerals-kaba1281-1-hundred-2	numerals-kaba1281-1	Chan2019	hundred	100	tól	tol		FALSE	100		
numerals-kaba1281-1-twohundred-1	numerals-kaba1281-1	Chan2019	twohundred	200	dóèdóejooà	doedoejooa		FALSE	10·10·2		
numerals-kaba1281-1-thousand-1	numerals-kaba1281-1	Chan2019	thousand	1000	saàkïì kaàra	saakiikaara		FALSE	1000·1		
numerals-kaba1281-1-twothousand-1	numerals-kaba1281-1	Chan2019	twothousand	2000	saàkïi jooà	saakiijooa		FALSE	1000·2		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-kara1482-1-one-1	numerals-kara1482-1	Chan2019	one	1	kàl	kal		FALSE	1		
numerals-kara1482-1-two-1	numerals-kara1482-1	Chan2019	two	2	vȁɖ ́	vad		FALSE	2		
numerals-kara1482-1-three-1	numerals-kara1482-1	Chan2019	three	3	wìtà	wita		FALSE	3		
numerals-kara1482-1-four-1	numerals-kara1482-1	Chan2019	four	4	sɔ̀	so		FALSE	4		
numerals-kara1482-1-five-1	numerals-kara1482-1	Chan2019	five	5	mì	mi		FALSE	5		
numerals-kara1482-1-six-1	numerals-kara1482-1	Chan2019	six	6	sítè	site	( < Arabic)	TRUE	6		
numerals-kara1482-1-seven-1	numerals-kara1482-1	Chan2019	seven	7	sábà	saba	( < Arabic)	TRUE	7		
numerals-kara1482-1-eight-1	numerals-kara1482-1	Chan2019	eight	8	tàmáɲnà	tamanna	< Arabic	TRUE	8		
numerals-kara1482-1-nine-1	numerals-kara1482-1	Chan2019	nine	9	tísà	tisa	( < Arabic)	TRUE	9		
numerals-kara1482-1-ten-1	numerals-kara1482-1	Chan2019	ten	10	dɔ̀ɡ ̏	dog		FALSE	10		
numerals-kara1482-1-eleven-1	numerals-kara1482-1	Chan2019	eleven	11	dɔ̀ɡ ̏.(s̀.)kɔ́s.kàl	dogskoskal	{ten.(?.)?.one}	FALSE	10+{LIG}1		
numerals-kara1482-1-twelve-1	numerals-kara1482-1	Chan2019	twelve	12	dɔ̀ɡ ̏.(s̀.)kɔ́s.vȁɖ ́	dogskosvad	{ten.(?.)?.two}	FALSE	10+{LIG}2		
numerals-kara1482-1-twenty-1	numerals-kara1482-1	Chan2019	twenty	20	dɔ̀ɡ ̏.vȁɖ	dogvad	( ten. two )	FALSE	10+{LIG}3		
numerals-kara1482-1-hundred-1	numerals-kara1482-1	Chan2019	hundred	100	dɔ̀ɡ ̏.(s̀.)kɔ́s.dɔ̀ɡ ̏	dogskosdog	{ten.(?.) ?. ten}	FALSE	10+{LIG}4		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-kara1482-1-one-1	numerals-kara1482-1	Chan2019	one	1	kàl	kal		FALSE	1		
numerals-kara1482-1-two-1	numerals-kara1482-1	Chan2019	two	2	vȁɖ ́	vad		FALSE	2		
numerals-kara1482-1-three-1	numerals-kara1482-1	Chan2019	three	3	wìtà	wita		FALSE	3		
numerals-kara1482-1-four-1	numerals-kara1482-1	Chan2019	four	4	sɔ̀	so		FALSE	4		
numerals-kara1482-1-five-1	numerals-kara1482-1	Chan2019	five	5	mì	mi		FALSE	5		
numerals-kara1482-1-six-1	numerals-kara1482-1	Chan2019	six	6	sítè	site	( < Arabic)	TRUE	6		
numerals-kara1482-1-seven-1	numerals-kara1482-1	Chan2019	seven	7	sábà	saba	( < Arabic)	TRUE	7		
numerals-kara1482-1-eight-1	numerals-kara1482-1	Chan2019	eight	8	tàmáɲnà	tamanna	< Arabic	TRUE	8		
numerals-kara1482-1-nine-1	numerals-kara1482-1	Chan2019	nine	9	tísà	tisa	( < Arabic)	TRUE	9		
numerals-kara1482-1-ten-1	numerals-kara1482-1	Chan2019	ten	10	dɔ̀ɡ ̏	dog		FALSE	10		
numerals-kara1482-1-eleven-1	numerals-kara1482-1	Chan2019	eleven	11	dɔ̀ɡ ̏.(s̀.)kɔ́s.kàl	dogskoskal	{ten.(?.)?.one}	FALSE	10+{LIG}1		
numerals-kara1482-1-twelve-1	numerals-kara1482-1	Chan2019	twelve	12	dɔ̀ɡ ̏.(s̀.)kɔ́s.vȁɖ ́	dogskosvad	{ten.(?.)?.two}	FALSE	10+{LIG}2		
numerals-kara1482-1-twenty-1	numerals-kara1482-1	Chan2019	twenty	20	dɔ̀ɡ ̏.vȁɖ	dogvad	( ten. two )	FALSE	10+{LIG}3		
numerals-kara1482-1-hundred-1	numerals-kara1482-1	Chan2019	hundred	100	dɔ̀ɡ ̏.(s̀.)kɔ́s.dɔ̀ɡ ̏	dogskosdog	{ten.(?.) ?. ten}	FALSE	10+{LIG}4		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-keng1240-1-one-1	numerals-keng1240-1	Chan2019	one	1	kàlāŋ	kalang		FALSE	1		
numerals-keng1240-1-two-1	numerals-keng1240-1	Chan2019	two	2	dìó	dio		FALSE	2		
numerals-keng1240-1-three-1	numerals-keng1240-1	Chan2019	three	3	mɔ̀tɔ́	moto		FALSE	3		
numerals-keng1240-1-four-1	numerals-keng1240-1	Chan2019	four	4	sɔ̄ː	so		FALSE	4		
numerals-keng1240-1-five-1	numerals-keng1240-1	Chan2019	five	5	mīː	mi		FALSE	5		
numerals-keng1240-1-six-1	numerals-keng1240-1	Chan2019	six	6	mɛ̀cɛ́	mece		FALSE	6		
numerals-keng1240-1-seven-1	numerals-keng1240-1	Chan2019	seven	7	cīlí	cili		FALSE	7		
numerals-keng1240-1-eight-1	numerals-keng1240-1	Chan2019	eight	8	mārtá	marta		FALSE	8		
numerals-keng1240-1-nine-1	numerals-keng1240-1	Chan2019	nine	9	jɛ́rnàŋ	jernang		FALSE	9		
numerals-keng1240-1-ten-1	numerals-keng1240-1	Chan2019	ten	10	sīk	sik		FALSE	10		
numerals-keng1240-1-eleven-1	numerals-keng1240-1	Chan2019	eleven	11	sīk kàrà kàlāŋ	sikkarakalang		FALSE	10+{LIG}1		
numerals-keng1240-1-twelve-1	numerals-keng1240-1	Chan2019	twelve	12	sīk kàrà dìó	sikkaradio		FALSE	10+{LIG}2		
numerals-keng1240-1-thirteen-1	numerals-keng1240-1	Chan2019	thirteen	13	sīk kàrà mɔ̀tɔ́	sikkaramoto		FALSE	10+{LIG}3		
numerals-keng1240-1-fourteen-1	numerals-keng1240-1	Chan2019	fourteen	14	sīk kàrà sɔ̄ː	sikkaraso		FALSE	10+{LIG}4		
numerals-keng1240-1-fifteen-1	numerals-keng1240-1	Chan2019	fifteen	15	sīk kàrà mīː	sikkarami		FALSE	10+{LIG}5		
numerals-keng1240-1-sixteen-1	numerals-keng1240-1	Chan2019	sixteen	16	sīk kàrà mɛ̀cɛ́	sikkaramece		FALSE	10+{LIG}6		
numerals-keng1240-1-seventeen-1	numerals-keng1240-1	Chan2019	seventeen	17	sīk kàrà cīlí	sikkaracili		FALSE	10+{LIG}7		
numerals-keng1240-1-eighteen-1	numerals-keng1240-1	Chan2019	eighteen	18	sīk kàrà mārtá	sikkaramarta		FALSE	10+{LIG}8		
numerals-keng1240-1-nineteen-1	numerals-keng1240-1	Chan2019	nineteen	19	sīk kàrà jɛ́rnàŋ	sikkarajernang		FALSE	10+{LIG}9		
numerals-keng1240-1-twenty-1	numerals-keng1240-1	Chan2019	twenty	20	sīk dìó	sikdio		FALSE	10·2		
numerals-keng1240-1-twentyone-1	numerals-keng1240-1	Chan2019	twentyone	21	sī dìó kàrà kàlāŋ	sidiokarakalang		FALSE	(10·2)+{LIG}1		
numerals-keng1240-1-twentytwo-1	numerals-keng1240-1	Chan2019	twentytwo	22	sī dìó kàrà dìó	sidiokaradio		FALSE	(10·2)+{LIG}2		
numerals-keng1240-1-twentythree-1	numerals-keng1240-1	Chan2019	twentythree	23	sī dìó kàrà mɔ̀tɔ́	sidiokaramoto		FALSE	(10·2)+{LIG}3		
numerals-keng1240-1-twentyfour-1	numerals-keng1240-1	Chan2019	twentyfour	24	sī dìó kàrà sɔ̄ː	sidiokaraso		FALSE	(10·2)+{LIG}4		
numerals-keng1240-1-twentyfive-1	numerals-keng1240-1	Chan2019	twentyfive	25	sī dìó kàrà mīː	sidiokarami		FALSE	(10·2)+{LIG}5		
numerals-keng1240-1-twentysix-1	numerals-keng1240-1	Chan2019	twentysix	26	sī dìó kàrà mɛ̀cɛ́	sidiokaramece		FALSE	(10·2)+{LIG}6		
numerals-keng1240-1-twentyseven-1	numerals-keng1240-1	Chan2019	twentyseven	27	sī dìó kàrà cīlí	sidiokaracili		FALSE	(10·2)+{LIG}7		
numerals-keng1240-1-twentyeight-1	numerals-keng1240-1	Chan2019	twentyeight	28	sī dìó kàrà mārtá	sidiokaramarta		FALSE	(10·2)+{LIG}8		
numerals-keng1240-1-twentynine-1	numerals-keng1240-1	Chan2019	twentynine	29	sī dìó kàrà jɛ́rnàŋ	sidiokarajernang		FALSE	(10·2)+{LIG}9		
numerals-keng1240-1-thirty-1	numerals-keng1240-1	Chan2019	thirty	30	sī mɔ̀tɔ́	simoto		FALSE	10·3		
numerals-keng1240-1-forty-1	numerals-keng1240-1	Chan2019	forty	40	sī sɔ̄ː	siso		FALSE	10·4		
numerals-keng1240-1-fifty-1	numerals-keng1240-1	Chan2019	fifty	50	sī mīː	simi		FALSE	10·5		
numerals-keng1240-1-sixty-1	numerals-keng1240-1	Chan2019	sixty	60	sī mɛ̀cɛ́	simece		FALSE	10·6		
numerals-keng1240-1-seventy-1	numerals-keng1240-1	Chan2019	seventy	70	sī cīlí	sicili		FALSE	10·7		
numerals-keng1240-1-eighty-1	numerals-keng1240-1	Chan2019	eighty	80	sī mārtá	simarta		FALSE	10·8		
numerals-keng1240-1-ninety-1	numerals-keng1240-1	Chan2019	ninety	90	sī jɛ́rnàŋ	sijernang		FALSE	10·9		
numerals-keng1240-1-hundred-1	numerals-keng1240-1	Chan2019	hundred	100	káːrù	karu		FALSE	100		
numerals-keng1240-1-twohundred-1	numerals-keng1240-1	Chan2019	twohundred	200	káːrù dìó	karudio		FALSE	100·2		
numerals-keng1240-1-thousand-1	numerals-keng1240-1	Chan2019	thousand	1000	dūpú	dupu		FALSE	1000		
numerals-keng1240-1-twothousand-1	numerals-keng1240-1	Chan2019	twothousand	2000	dūpú dìó	dupudio		FALSE	1000·2		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-logo1259-1-one-1	numerals-logo1259-1	Chan2019	one	1	àlo	alo		FALSE	1		
numerals-logo1259-1-two-1	numerals-logo1259-1	Chan2019	two	2	rì	ri		FALSE	2		
numerals-logo1259-1-three-1	numerals-logo1259-1	Chan2019	three	3	na	na		FALSE	3		
numerals-logo1259-1-four-1	numerals-logo1259-1	Chan2019	four	4	su	su		FALSE	4		
numerals-logo1259-1-five-1	numerals-logo1259-1	Chan2019	five	5	nzi	nzi		FALSE	5		
numerals-logo1259-1-six-1	numerals-logo1259-1	Chan2019	six	6	kází	kazi		FALSE	6	1+5	
numerals-logo1259-1-seven-1	numerals-logo1259-1	Chan2019	seven	7	nzi-drì-rì	nzidriri	( 5 + 2 )	FALSE	5+{LIG}2		
numerals-logo1259-1-eight-1	numerals-logo1259-1	Chan2019	eight	8	nzi-drì-na	nzidrina	( 5 + 3 )	FALSE	5+{LIG}3		
numerals-logo1259-1-nine-1	numerals-logo1259-1	Chan2019	nine	9	nzi-drì-su	nzidrisu	( 5 + 4 )	FALSE	5+{LIG}4		
numerals-logo1259-1-ten-1	numerals-logo1259-1	Chan2019	ten	10	mudrí	mudri	( hands joined )	FALSE	10		
numerals-logo1259-1-eleven-1	numerals-logo1259-1	Chan2019	eleven	11	mudrí-drì-àlo	mudridrialo		FALSE	10+{LIG}1		
numerals-logo1259-1-twelve-1	numerals-logo1259-1	Chan2019	twelve	12	mudrí-drì-rì	mudridriri		FALSE	10+{LIG}2		
numerals-logo1259-1-thirteen-1	numerals-logo1259-1	Chan2019	thirteen	13	mudri-drì-na	mudridrina		FALSE	10+{LIG}3		
numerals-logo1259-1-fourteen-1	numerals-logo1259-1	Chan2019	fourteen	14	mudri-drì-su	mudridrisu		FALSE	10+{LIG}4		
numerals-logo1259-1-fifteen-1	numerals-logo1259-1	Chan2019	fifteen	15	mudri-drì-nzi	mudridrinzi		FALSE	10+{LIG}5		
numerals-logo1259-1-sixteen-1	numerals-logo1259-1	Chan2019	sixteen	16	mudri-drì-kází	mudridrikazi		FALSE	10+{LIG}6		
numerals-logo1259-1-seventeen-1	numerals-logo1259-1	Chan2019	seventeen	17	mudri-drì-nzi-drì-rì	mudridrinzidriri		FALSE	10+{LIG}5+2		
numerals-logo1259-1-eighteen-1	numerals-logo1259-1	Chan2019	eighteen	18	mudri-drì-nzi-drì-na	mudridrinzidrina		FALSE	10+{LIG}5+3		
numerals-logo1259-1-nineteen-1	numerals-logo1259-1	Chan2019	nineteen	19	mudri-drì-nzi-drì-su	mudridrinzidrisu		FALSE	10+{LIG}5+4		
numerals-logo1259-1-twenty-1	numerals-logo1259-1	Chan2019	twenty	20	nyadhɨ-àlo	nyadhialo		FALSE	10·2		
numerals-logo1259-1-twentyone-1	numerals-logo1259-1	Chan2019	twentyone	21	nyadhɨ-àlo-drì-àlo	nyadhialodrialo		FALSE	20+{LIG}1		
numerals-logo1259-1-twentytwo-1	numerals-logo1259-1	Chan2019	twentytwo	22	nyadhɨ-àlo-drì-rì	nyadhialodriri		FALSE	20+{LIG}2		
numerals-logo1259-1-twentythree-1	numerals-logo1259-1	Chan2019	twentythree	23	nyadhɨ-àlo-drì-na	nyadhialodrina		FALSE	20+{LIG}3		
numerals-logo1259-1-twentyfour-1	numerals-logo1259-1	Chan2019	twentyfour	24	nyadhɨ-àlo-drì-su	nyadhialodrisu		FALSE	20+{LIG}4		
numerals-logo1259-1-twentyfive-1	numerals-logo1259-1	Chan2019	twentyfive	25	nyadhɨ-àlo-drì-nzi	nyadhialodrinzi		FALSE	20+{LIG}5		
numerals-logo1259-1-twentysix-1	numerals-logo1259-1	Chan2019	twentysix	26	nyadhɨ-àlo-drì-kází	nyadhialodrikazi		FALSE	20+{LIG}6		
numerals-logo1259-1-twentyseven-1	numerals-logo1259-1	Chan2019	twentyseven	27	nyadhɨ-àlo-drì-nzi-drì-rì	nyadhialodrinzidriri		FALSE	20+{LIG}5+2		
numerals-logo1259-1-twentyeight-1	numerals-logo1259-1	Chan2019	twentyeight	28	nyadhɨ-àlo-drì-nzi-drì-na	nyadhialodrinzidrina		FALSE	20+{LIG}5+3		
numerals-logo1259-1-twentynine-1	numerals-logo1259-1	Chan2019	twentynine	29	nyadhɨ-àlo-drì-nzi-drì-su	nyadhialodrinzidrisu		FALSE	20+{LIG}5+4		
numerals-logo1259-1-thirty-1	numerals-logo1259-1	Chan2019	thirty	30	nyadhɨ-àlo-drì-mudrì	nyadhialodrimudri		FALSE	20+{LIG}10		
numerals-logo1259-1-forty-1	numerals-logo1259-1	Chan2019	forty	40	nyadhɨ-rì	nyadhiri	( 20 x 2 )	FALSE	20·2		
numerals-logo1259-1-fifty-1	numerals-logo1259-1	Chan2019	fifty	50	nyadhɨ-rì-drì-drì-mudrì	nyadhiridridrimudri		FALSE	(20·2)+10		
numerals-logo1259-1-sixty-1	numerals-logo1259-1	Chan2019	sixty	60	nyadhɨ-na	nyadhina	( 20 x 3 )	FALSE	20·3		
numerals-logo1259-1-seventy-1	numerals-logo1259-1	Chan2019	seventy	70	nyadhɨ-na-drì-drì-mudrì	nyadhinadridrimudri		FALSE	(20·3)+10		
numerals-logo1259-1-eighty-1	numerals-logo1259-1	Chan2019	eighty	80	nyadhɨ-su	nyadhisu	( 20 x 4 )	FALSE	20·4		
numerals-logo1259-1-ninety-1	numerals-logo1259-1	Chan2019	ninety	90	nyadhɨ-su-drì-drì-mudrì	nyadhisudridrimudri		FALSE	(20·4)+10		
numerals-logo1259-1-hundred-1	numerals-logo1259-1	Chan2019	hundred	100	nyadhɨnzi	nyadhinzi		FALSE	20·5		
numerals-logo1259-1-hundred-2	numerals-logo1259-1	Chan2019	hundred	100	kámá-àlō	kamaalo		FALSE	100		
numerals-logo1259-1-twohundred-1	numerals-logo1259-1	Chan2019	twohundred	200	nyadhɨ mudrí	nyadhimudri		FALSE	20·10		
numerals-logo1259-1-twohundred-2	numerals-logo1259-1	Chan2019	twohundred	200	kámá-rì	kamari		FALSE	100·2		
numerals-logo1259-1-thousand-1	numerals-logo1259-1	Chan2019	thousand	1000	nɡulu-àlo	ngulualo		FALSE	1000·1		
numerals-logo1259-1-twothousand-1	numerals-logo1259-1	Chan2019	twothousand	2000	nɡulu-rì	nguluri		FALSE	1000·2		
ID	Language_ID	Source	Parameter_ID	NumberValue	Value	Form	Comment_contributor	Loan	Gloss	Comment_glosser	Alternate_gloss
numerals-lugb1240-1-one-1	numerals-lugb1240-1	Chan2019	one	1	àlʊ̄	alu		FALSE	1		
numerals-lugb1240-1-two-1	numerals-lugb1240-1	Chan2019	two	2	ìrɪ̀	iri		FALSE	2		
numerals-lugb1240-1-three-1	numerals-lugb1240-1	Chan2019	three	3	nā	na		FALSE	3		
numerals-lugb1240-1-four-1	numerals-lugb1240-1	Chan2019	four	4	sū	su		FALSE	4		
numerals-lugb1240-1-five-1	numerals-lugb1240-1	Chan2019	five	5	tòwɪ́	towi		FALSE	5		
numerals-lugb1240-1-six-1	numerals-lugb1240-1	Chan2019	six	6	ázɪ́á	azia		FALSE	5’+1'		
numerals-lugb1240-1-seven-1	numerals-lugb1240-1	Chan2019	seven	7	ázɪ́ìrɪ̀	aziiri		FALSE	5'+2		
numerals-lugb1240-1-eight-1	numerals-lugb1240-1	Chan2019	eight	8	àrò	aro		FALSE	8		
numerals-lugb1240-1-nine-1	numerals-lugb1240-1	Chan2019	nine	9	óròmɪ̀	oromi		FALSE	9		
numerals-lugb1240-1-ten-1	numerals-lugb1240-1	Chan2019	ten	10	mōdrɪ́	modri		FALSE	10		
numerals-lugb1240-1-eleven-1	numerals-lugb1240-1	Chan2019	eleven	11	mōdrɪ́ drɪ̀ nɪ̄ àlʊ̄	modridrinialu		FALSE	10+{LIG}1		
numerals-lugb1240-1-twelve-1	numerals-lugb1240-1	Chan2019	twelve	12	mōdrɪ́ drɪ̀ nɪ̄ ìrì	modridriniiri		FALSE	10+{LIG}2		
