Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
23,numerals-qanj1241-1-twentythree-1,numerals-qanj1241-1,Chan2019,twentythree,23,oxebʼ skawinaq,oxebskawinaq,,FALSCH,3[+][20]{its 2[⋅]20′},NA,NA
24,numerals-qanj1241-1-twentyfour-1,numerals-qanj1241-1,Chan2019,twentyfour,24,kanebʼ skawinaq,kanebskawinaq,,FALSCH,4[+][20]{its 2[⋅]20′},NA,NA
25,numerals-qanj1241-1-twentyfive-1,numerals-qanj1241-1,Chan2019,twentyfive,25,oyebʼ skawinaq,oyebskawinaq,,FALSCH,5[+][20]{its 2[⋅]20′},NA,NA
26,numerals-qanj1241-1-twentysix-1,numerals-qanj1241-1,Chan2019,twentysix,26,waqebʼ skawinaq,waqebskawinaq,,FALSCH,6[+][20]{its 2[⋅]20′},NA,NA
27,numerals-qanj1241-1-twentyseven-1,numerals-qanj1241-1,Chan2019,twentyseven,27,uqebʼ skawinaq,uqebskawinaq,,FALSCH,7[+][20]{its 2[⋅]20′},NA,NA
28,numerals-qanj1241-1-twentyeight-1,numerals-qanj1241-1,Chan2019,twentyeight,28,waxaqebʼ skawinaq,waxaqebskawinaq,,FALSCH,8[+][20]{its 2[⋅]20′},NA,NA
29,numerals-qanj1241-1-twentynine-1,numerals-qanj1241-1,Chan2019,twentynine,29,bʼalonebʼ skawinaq,balonebskawinaq,,FALSCH,9[+][20]{its 2[⋅]20′},NA,NA
30,numerals-qanj1241-1-thirty-1,numerals-qanj1241-1,Chan2019,thirty,30,lajonebʼ skawinaq,lajonebskawinaq,,FALSCH,10[+][20]{its 2[⋅]20′},NA,NA
31,numerals-qanj1241-1-forty-1,numerals-qanj1241-1,Chan2019,forty,40,kawinaq,kawinaq,( 2 x 20 ),FALSCH,2[⋅]20′,NA,NA
32,numerals-qanj1241-1-fifty-1,numerals-qanj1241-1,Chan2019,fifty,50,joʂkʼal,joskal,(??),FALSCH,?,"3[⋅]20′ seems to be included and there is the third-person prevocalic possessive prefix j- but the expected 10 is missing entirely. This seems to be systematic, though, because the same happens with 90 where we also have the prevocalic prefix. Without any information on what 51-59 and 91-99 look like, however, it's impossible to tell whether this is a mistake or whether 50 and 90 specifically do not require an explicit ""10"" as opposed to 30 and 70. The same problem is found in the Tseltal doculect.",NA
33,numerals-qanj1241-1-sixty-1,numerals-qanj1241-1,Chan2019,sixty,60,oʂkʼal,oskal,( 3 x 20 ) ??,FALSCH,3[⋅]20,NA,NA
34,numerals-qanj1241-1-seventy-1,numerals-qanj1241-1,Chan2019,seventy,70,lajonebʼ kanwinaq,lajonebkanwinaq,(??),FALSCH,10[+][60]{its 4[⋅]20′},NA,NA
35,numerals-qanj1241-1-eighty-1,numerals-qanj1241-1,Chan2019,eighty,80,kanwinaq,kanwinaq,( 4 x 20 ),FALSCH,4[⋅]20′,NA,NA
36,numerals-qanj1241-1-ninety-1,numerals-qanj1241-1,Chan2019,ninety,90,jokʼal,jokal,(??),FALSCH,?,"5[⋅]20′ seems to be included and there is the third-person prevocalic possessive prefix j- but the expected 10 is missing entirely. This seems to be systematic, though, because the same happens with 90 where we also have the prevocalic prefix. Without any information on what 51-59 and 91-99 look like, however, it's impossible to tell whether this is a mistake or whether 50 and 90 specifically do not require an explicit ""10"" as opposed to 30 and 70. The same problem is found in the Tseltal doculect.",NA
37,numerals-qanj1241-1-hundred-1,numerals-qanj1241-1,Chan2019,hundred,100,okʼal,okal,,FALSCH,5[⋅]20,NA,NA
38,numerals-qanj1241-1-twohundred-1,numerals-qanj1241-1,Chan2019,twohundred,200,laχonwinq,lakhonwinq,,FALSCH,10[⋅]20,NA,NA
39,numerals-qanj1241-1-thousand-1,numerals-qanj1241-1,Chan2019,thousand,1000,jun mil,junmil,(?),FALSCH,1[⋅]1000,mil is a loan from Spanish,NA
40,numerals-qanj1241-1-twothousand-1,numerals-qanj1241-1,Chan2019,twothousand,2000,kabʼ mil,kabmil,(?),FALSCH,2[⋅]1000,mil is a loan from Spanish,NA
