Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
19,numerals-tzel1254-1-nineteen-1,numerals-tzel1254-1,Chan2019,nineteen,19,balunlahuneb,balunlahuneb,,FALSCH,9[+]10,NA,NA
20,numerals-tzel1254-1-twenty-1,numerals-tzel1254-1,Chan2019,twenty,20,tahb,tahb,,FALSCH,20,NA,NA
21,numerals-tzel1254-1-twentyone-1,numerals-tzel1254-1,Chan2019,twentyone,21,hun stʃaʔwinik,hunstsawinik,,FALSCH,1[+][20]{its 2[⋅]20′},s- is the third-person possessive prefix; this is a case of overcounting,NA
22,numerals-tzel1254-1-twentytwo-1,numerals-tzel1254-1,Chan2019,twentytwo,22,tšeb stšaʔwinik,tsebstsawinik,,FALSCH,2[+][20]{its 2[⋅]20′},the transcription changes starting with this numeral,NA
23,numerals-tzel1254-1-twentythree-1,numerals-tzel1254-1,Chan2019,twentythree,23,ošeb stšaʔwinik,osebstsawinik,,FALSCH,3[+][20]{its 2[⋅]20′},NA,NA
24,numerals-tzel1254-1-twentyfour-1,numerals-tzel1254-1,Chan2019,twentyfour,24,tšaneb stšaʔwinik,tsanebstsawinik,,FALSCH,4[+][20]{its 2[⋅]20′},NA,NA
25,numerals-tzel1254-1-twentyfive-1,numerals-tzel1254-1,Chan2019,twentyfive,25,hoʔebʼ stšaʔwinik,hoebstsawinik,,FALSCH,5[+][20]{its 2[⋅]20′},NA,NA
26,numerals-tzel1254-1-twentysix-1,numerals-tzel1254-1,Chan2019,twentysix,26,wakeb stšaʔwinik,wakebstsawinik,,FALSCH,6[+][20]{its 2[⋅]20′},NA,NA
27,numerals-tzel1254-1-twentyseven-1,numerals-tzel1254-1,Chan2019,twentyseven,27,hukeb stšaʔwinik,hukebstsawinik,,FALSCH,7[+][20]{its 2[⋅]20′},NA,NA
28,numerals-tzel1254-1-twentyeight-1,numerals-tzel1254-1,Chan2019,twentyeight,28,wašakeb stšaʔwinik,wasakebstsawinik,,FALSCH,8[+][20]{its 2[⋅]20′},NA,NA
29,numerals-tzel1254-1-twentynine-1,numerals-tzel1254-1,Chan2019,twentynine,29,baluneb stšaʔwinik,balunebstsawinik,,FALSCH,9[+][20]{its 2[⋅]20′},NA,NA
30,numerals-tzel1254-1-thirty-1,numerals-tzel1254-1,Chan2019,thirty,30,lahunebʼ stšaʔwinik,lahunebstsawinik,,FALSCH,10[+][20]{its 2[⋅]20′},NA,NA
31,numerals-tzel1254-1-forty-1,numerals-tzel1254-1,Chan2019,forty,40,tʃaʔwinik,tsawinik,( 2 x 20 ),FALSCH,2[⋅]20′,NA,NA
32,numerals-tzel1254-1-fifty-1,numerals-tzel1254-1,Chan2019,fifty,50,joʃwinik,joswinik,,FALSCH,?,"3[⋅]20′ seems to be included and there is the third-person prevocalic possessive prefix j- but the expected 10 is missing entirely. This seems to be systematic, though, because the same happens with 90 where we also have the prevocalic prefix. Without any information on what 51-59 and 91-99 look like, however, it's impossible to tell whether this is a mistake or whether 50 and 90 specifically do not require an explicit ""10"" as opposed to 30 and 70. The same problem is found in the Q'anjob'al doculect.",NA
33,numerals-tzel1254-1-sixty-1,numerals-tzel1254-1,Chan2019,sixty,60,oʃwinik,oswinik,( 3 x 20 ),FALSCH,3[⋅]20′,NA,NA
34,numerals-tzel1254-1-seventy-1,numerals-tzel1254-1,Chan2019,seventy,70,lajoneb stšaʔwinik,lajonebstsawinik,,FALSCH,?,"The structure is as expected (10[+][60]{its 3[⋅]20′}) but 1. lajoneb is not the Tzeltal form for '10' (it looks Q'anjob'alan) and 2. stšaʔwinik means {its 2[⋅]20′}, not {its 4[⋅]20′} making the numeral identical to 30 exept for the weird 10. ",NA
35,numerals-tzel1254-1-eighty-1,numerals-tzel1254-1,Chan2019,eighty,80,tʃanwinik,tsanwinik,( 4 x 20 ),FALSCH,4[⋅]20′,NA,NA
36,numerals-tzel1254-1-ninety-1,numerals-tzel1254-1,Chan2019,ninety,90,joʔwinik,jowinik,,FALSCH,?,"5[⋅]20′ seems to be included and there is the third-person prevocalic possessive prefix j- but the expected 10 is missing entirely. This seems to be systematic, though, because the same happens with 50 where we also have the prevocalic prefix. Without any information on what 51-59 and 91-99 look like, however, it's impossible to tell whether this is a mistake or whether 50 and 90 specifically do not require an explicit ""10"" as opposed to 30 and 70. The same problem is found in the Q'anjob'al doculect.",NA
37,numerals-tzel1254-1-hundred-1,numerals-tzel1254-1,Chan2019,hundred,100,hoʔwinik,howinik,( 5 x 20 ),FALSCH,5[⋅]20′,NA,NA
38,numerals-tzel1254-1-twohundred-1,numerals-tzel1254-1,Chan2019,twohundred,200,lahunwinik,lahunwinik,,FALSCH,10[⋅]20′,NA,NA
39,numerals-tzel1254-1-thousand-1,numerals-tzel1254-1,Chan2019,thousand,1000,joʃbahkɁ,josbahk,,FALSCH,?,"Again, same problem as with 50 and 90. It looks like the latter part of ""10[⋅]20′[+][800]{its 3[⋅]400}"" based on other Mayan languages but the first half is missing entirely.",NA
40,numerals-tzel1254-1-twothousand-1,numerals-tzel1254-1,Chan2019,twothousand,2000,hoʔbahkˀ,hobahk,,FALSCH,5[⋅]400,NA,NA
