Column1,ID,Language_ID,Source,Parameter_ID,NumberValue,Value,Form,Comment_contributor,Loan,Gloss,Comment_glosser,Alternate_gloss
22,numerals-nort2938-1-thirty-1,numerals-nort2938-1,Chan2019,thirty,30,LA'ɡuat łɡu'nuł,laguatlgunul,,FALSCH,?,"It seems that LA'ɡuat is used as '20' in 20, 21, 100, 200 but as '10' in 30-90. This is either an error or erosion of an originally vigesimal system. This doculect has been taken down on Chan's website and I couldn't find an original source that confirms this system. Theoretical glossing: 10′⋅3",NA
23,numerals-nort2938-1-forty-1,numerals-nort2938-1,Chan2019,forty,40,LA'ɡuat stA'nsĩñ,laguatstansin,,FALSCH,?,"It seems that LA'ɡuat is used as '20' in 20, 21, 100, 200 but as '10' in 30-90. This is either an error or erosion of an originally vigesimal system. This doculect has been taken down on Chan's website and I couldn't find an original source that confirms this system. Theoretical glossing: 10′⋅2⋅2′",NA
24,numerals-nort2938-1-fifty-1,numerals-nort2938-1,Chan2019,fifty,50,LA'ɡuat stA'nsĩñ wai'̃ɡî LA'Ał,laguatstansinwaigilaal,( 40+10),FALSCH,?,"It seems that LA'ɡuat is used as '20' in 20, 21, 100, 200 but as '10' in 30-90. This is either an error or erosion of an originally vigesimal system. This doculect has been taken down on Chan's website and I couldn't find an original source that confirms this system. Theoretical glossing: 10′⋅2⋅2′+10",NA
25,numerals-nort2938-1-sixty-1,numerals-nort2938-1,Chan2019,sixty,60,LA'ɡuat Lɡ̣A'nuł,laguatlganul,,FALSCH,?,"It seems that LA'ɡuat is used as '20' in 20, 21, 100, 200 but as '10' in 30-90. This is either an error or erosion of an originally vigesimal system. This doculect has been taken down on Chan's website and I couldn't find an original source that confirms this system. Theoretical glossing: 10′⋅2″⋅3",NA
26,numerals-nort2938-1-seventy-1,numerals-nort2938-1,Chan2019,seventy,70,LA'ɡuat Lɡ̣A'nuł wai'̃ɡî LA'Ał,laguatlganulwaigilaal,( 60+10)?,FALSCH,?,"It seems that LA'ɡuat is used as '20' in 20, 21, 100, 200 but as '10' in 30-90. This is either an error or erosion of an originally vigesimal system. This doculect has been taken down on Chan's website and I couldn't find an original source that confirms this system. Theoretical glossing: 10′⋅2″⋅3+10",NA
27,numerals-nort2938-1-eighty-1,numerals-nort2938-1,Chan2019,eighty,80,LA'ɡuat sta'naAñxa,laguatstanaanxa,(?),FALSCH,?,"It seems that LA'ɡuat is used as '20' in 20, 21, 100, 200 but as '10' in 30-90. This is either an error or erosion of an originally vigesimal system. This doculect has been taken down on Chan's website and I couldn't find an original source that confirms this system. Theoretical glossing: 10′⋅2⋅2′⋅2‴",NA
28,numerals-nort2938-1-ninety-1,numerals-nort2938-1,Chan2019,ninety,90,LA'ɡuat sta'naAñxa wai'̃ɡî LA'Ał,laguatstanaanxawaigilaal,(??),FALSCH,?,"It seems that LA'ɡuat is used as '20' in 20, 21, 100, 200 but as '10' in 30-90. This is either an error or erosion of an originally vigesimal system. This doculect has been taken down on Chan's website and I couldn't find an original source that confirms this system. Theoretical glossing: 10′⋅2⋅2′⋅2‴+10",NA
29,numerals-nort2938-1-hundred-1,numerals-nort2938-1,Chan2019,hundred,100,LA'ɡuat Lē'ił,laguatleil,,FALSCH,?,"It seems that LA'ɡuat is used as '20' in 20, 21, 100, 200 but as '10' in 30-90. This is either an error or erosion of an originally vigesimal system. This doculect has been taken down on Chan's website and I couldn't find an original source that confirms this system. Theoretical glossing: 20⋅5.",NA
30,numerals-nort2938-1-twohundred-1,numerals-nort2938-1,Chan2019,twohundred,200,LA'ɡuat Lā'Ał,laguatlaal,,FALSCH,?,"It seems that LA'ɡuat is used as '20' in 20, 21, 100, 200 but as '10' in 30-90. This is either an error or erosion of an originally vigesimal system. This doculect has been taken down on Chan's website and I couldn't find an original source that confirms this system. Theoretical glossing: 20⋅10.",NA
31,numerals-nort2938-1-thousand-1,numerals-nort2938-1,Chan2019,thousand,1000,LA'ɡuat LA'ɡuat Lē'ił,laguatlaguatleil,,FALSCH,?,"This case is even more confusing than the preceding ones. The first LA'guat must be used as '10' while the second one, as prt of '100', must be used as '20'. Theoretical glossing: 10⋅20⋅5.",NA
32,numerals-nort2938-1-twothousand-1,numerals-nort2938-1,Chan2019,twothousand,2000,LA'ɡuat LA'Alē Lā'Ał,laguatlaalelaal,,FALSCH,?,Honestly no idea what's going on here.,NA
